Run,Iter,Min Obj,sigma_C1_min,sigma_C2_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R14-sim_liq_density-sse,R14-sim_vap_density-sse,R14-sim_Pvap-sse,R14-sim_Hvap-sse,R32-sim_liq_density-sse,R32-sim_vap_density-sse,R32-sim_Pvap-sse,R32-sim_Hvap-sse,R50-sim_liq_density-sse,R50-sim_vap_density-sse,R50-sim_Pvap-sse,R50-sim_Hvap-sse,R170-sim_liq_density-sse,R170-sim_vap_density-sse,R170-sim_Pvap-sse,R170-sim_Hvap-sse,R125-sim_liq_density-sse,R125-sim_vap_density-sse,R125-sim_Pvap-sse,R125-sim_Hvap-sse,R134a-sim_liq_density-sse,R134a-sim_vap_density-sse,R134a-sim_Pvap-sse,R134a-sim_Hvap-sse,R143a-sim_liq_density-sse,R143a-sim_vap_density-sse,R143a-sim_Pvap-sse,R143a-sim_Hvap-sse,R14-sim_liq_density-wt,R14-sim_vap_density-wt,R14-sim_Pvap-wt,R14-sim_Hvap-wt,R32-sim_liq_density-wt,R32-sim_vap_density-wt,R32-sim_Pvap-wt,R32-sim_Hvap-wt,R50-sim_liq_density-wt,R50-sim_vap_density-wt,R50-sim_Pvap-wt,R50-sim_Hvap-wt,R170-sim_liq_density-wt,R170-sim_vap_density-wt,R170-sim_Pvap-wt,R170-sim_Hvap-wt,R125-sim_liq_density-wt,R125-sim_vap_density-wt,R125-sim_Pvap-wt,R125-sim_Hvap-wt,R134a-sim_liq_density-wt,R134a-sim_vap_density-wt,R134a-sim_Pvap-wt,R134a-sim_Hvap-wt,R143a-sim_liq_density-wt,R143a-sim_vap_density-wt,R143a-sim_Pvap-wt,R143a-sim_Hvap-wt,Run Time,jac evals,Termination
200,1003,31.13560963220921,3.780767064737388,3.9999999999999996,2.291239949489404,1.9999999999999998,2.4172519292326466,2.1389907838767748,54.49805711523842,75.00000000000001,5.695131725962214,27.70667449448366,50.00000000000001,50.00000000000001,31.135597636604903,3.7807443892929617,3.9999999999999996,2.2912846117229018,1.9999999999999998,2.41670961623445,2.1399128955403395,54.494282273449805,75.00000000000001,5.696128634217024,27.749075509253554,50.00000000000001,50.00000000000001,3032793.7972150682,7760.008716796535,2625.1825966358565,118080.56538986784,74001.20325505403,3934.5173312722704,107.46227865096364,3726.5256351665166,11588.409627771725,3472.7941415908226,940.243073289083,112265.08563781524,26.767101282062704,15.14398766252391,1.6764135258346795,333.24585195294014,125168.97620021459,271930.93744494277,2143.202656140907,99799.86030505554,107691.41387310319,46529.86617179327,1592.0201096065489,46982.58748672885,1843644.9828743576,676269.3284058797,23588.997791094702,1148702.6477764593,8.173501038295272e-09,8.44951784562534e-09,1.0661036735740592e-05,1.4434353219747585e-06,2.8561351511189935e-06,7.637047085730856e-06,0.00011765042063891821,1.2293276804061018e-05,0.00042234019685335415,0.0004009080237967209,0.005373531634692912,0.00013940312240643665,0.006213188619017305,0.005144077293884191,0.17515530596568255,0.006952462783309557,1.0195604898154511e-08,1.4186683485692766e-07,5.45927249507604e-06,2.4301650215415875e-06,2.6483671585778438e-08,3.518241441234259e-07,1.9552582182034798e-05,1.618866137012511e-05,9.880454358421079e-09,3.328203525062713e-08,1.9625150876904115e-06,5.765669904256485e-08,604.9135959148407,81,0
5,612,31.16694512328445,3.7808836403612007,3.9999999999999996,2.291351558107005,1.9999999999999998,3.8152996289963585,3.9999999999999996,54.45421221219598,75.00000000000001,5.706988620562263,44.58773074679264,50.00000000000001,50.00000000000001,31.166945107053117,3.7808836450393017,3.9999999999999996,2.291351735172182,1.9999999999999998,3.8152995869476385,3.9999999999999996,54.45420389955131,75.00000000000001,5.706990832351766,44.58772929773864,50.00000000000001,50.00000000000001,75756.48091129232,205810.72667675282,10389.54828277418,152054.64482247023,250634.01817805192,214.74336408443813,103.49409427355512,13275.813764471919,11548.38252972959,3461.596254685718,937.3394559071859,111892.83435314853,26.84800671375603,15.103531135190599,1.6738684256411482,333.3679847275511,4236623.085213594,36498.06040818397,174.47338428815564,92024.77284146212,315555.7260152376,22572.163707538424,1005.0230716034627,7565.384073769731,5039657.250749819,279449.21416776086,13248.233346879944,870497.3324165805,4.6826347785905944e-09,8.091552369089232e-09,8.670792916607727e-06,1.2651577490608129e-06,3.102073882788277e-06,7.329125790404521e-06,0.00012878562282475094,1.2895977334483845e-05,0.0004236183112479909,0.0004019480160663429,0.005390372743755344,0.000139895374998659,0.006213508150105536,0.005141603432566171,0.17512780848937906,0.00695459744661644,8.61268789669547e-09,1.2761076490475153e-07,4.121219479948546e-06,2.3678885033211052e-06,2.6327446633683825e-08,3.3914401456891874e-07,1.9205891730493246e-05,1.6168639071596937e-05,1.0637749162866828e-08,3.4688866202545335e-08,2.112254181032551e-06,6.359608342563832e-08,378.87560510635376,51,0
198,870,31.177726551228968,3.7807937010350123,3.9999999999999996,2.29171613010195,1.9999999999999998,3.8927763242501907,3.9999999999999996,54.450665827039245,75.00000000000001,5.70755495793028,44.894136194911155,49.99999879727639,50.00000000000001,31.177726537129896,3.7807937010350123,3.9999999999999996,2.29171613010195,1.9999999999999998,3.8927763242501907,3.9999999999999996,54.450665827039245,75.00000000000001,5.70755495793028,44.894136194911155,50.00000000000001,50.00000000000001,75713.2151498219,205758.63238752368,10388.176266364575,152031.5150815041,254418.96174936948,229.88179551693278,107.32122831585173,13977.571225355481,11535.138507439431,3457.8201545570946,936.2132911578756,111749.99897750907,26.84233897648926,15.047295769862705,1.677893344021697,332.8478341940373,4451355.089622375,34271.71377815346,204.04776752681013,92341.3409918853,313778.9309453538,22463.342061435094,1001.4563384148477,7491.323561451138,5040630.654766204,279503.48651282466,13249.303675164274,870626.5403607767,4.678534157370986e-09,8.084346011872255e-09,8.664372856840013e-06,1.2642650305727674e-06,3.063683163246019e-06,7.166529639700182e-06,0.00012763500062868517,1.2779505231343968e-05,0.0004242718609939341,0.0004023422359568891,0.0053971810246515855,0.00014009962675786525,0.006213715868275664,0.005140872093697339,0.17512156932653342,0.006954961092159187,8.421126392325903e-09,1.2591539116990956e-07,3.979674406617539e-06,2.3611115745358224e-06,2.630378999137965e-08,3.387457377760417e-07,1.9187170624412735e-05,1.6154239129114806e-05,1.0628138723234518e-08,3.4657697614510635e-08,2.1103456679967923e-06,6.353825920512567e-08,500.09095573425293,67,0
186,767,31.225044100991642,3.7808069365543346,3.9999999999999996,2.291536256063435,1.9999999999999998,3.851289891715581,3.9999999999999996,54.46703225449617,75.00000000000001,5.703151659925553,46.60784577993736,50.00000000000001,49.99999879727639,31.22504406865118,3.780806928287932,3.9999999999999996,2.2915363763475836,1.9999999999999998,3.851289893282695,3.9999999999999996,54.467032603815746,75.00000000000001,5.7031515506618415,46.60784591819595,50.00000000000001,50.00000000000001,75836.32954592576,205868.1181296602,10390.97390936267,152074.98978570342,276184.39454162016,353.3662713925235,131.02236740571456,18307.195106162973,11556.77680215246,3463.339798783889,937.7061286295427,111945.87527428205,26.829128524470534,15.086644829118367,1.6770913160355851,332.8437364424973,4335593.657016867,35459.627663801904,187.60091493350996,92181.69299914892,303303.46859407524,21846.725383163965,981.3414140015108,7081.938096205117,5040445.182059346,279525.27141388203,13250.755335019296,870666.2200839508,4.682564159216353e-09,8.091485541107456e-09,8.669171420508982e-06,1.2649059836180051e-06,2.8519325364515643e-06,6.34495937273682e-06,0.00012134322968306512,1.218132875587791e-05,0.0004235461982268287,0.00040179917697823366,0.005388473577836168,0.00013983995119239978,0.006213703117448252,0.005142329584254924,0.17513861268938463,0.0069545206121387594,8.526903011362885e-09,1.2687582428845408e-07,4.05657661103167e-06,2.365623079808914e-06,2.6325795883422774e-08,3.384803755018329e-07,1.9194708649632535e-05,1.6168505459368403e-05,1.0637656096708672e-08,3.4688577076340507e-08,2.112246102738577e-06,6.359570341493312e-08,440.77047753334045,59,0
122,662,31.23921343942259,3.780738009665577,3.9999999999999996,2.291739610392967,1.9999999999999998,3.9744125709820057,3.9999999999999996,54.47705783946027,75.00000000000001,5.700077325194138,47.11822054919125,49.99999879727639,50.00000000000001,31.239213292837256,3.7807402525933664,3.9999999999999996,2.2917351944259625,1.9999999999999998,3.9744126059821046,3.9999999999999996,54.47690365275899,75.00000000000001,5.700124056462532,47.118224459287255,50.00000000000001,50.00000000000001,75897.23168455952,205910.12978010668,10392.010953626926,152089.5087317916,282786.95174748765,402.7623450565684,138.64168227872153,19722.829460804518,11562.345982031853,3464.19024658603,937.8376803622857,111969.77884608266,26.824083826978644,15.07126288446556,1.6790981932631746,332.4501366948384,4686914.452386379,32019.21382220128,240.28535884472325,92648.68231896707,300316.86797536514,21671.096434349034,975.5763651462116,6964.489912458921,5041230.348446265,279595.4606414594,13252.979941716829,870823.3182950848,4.681767853779936e-09,8.090144392797209e-09,8.666592170120315e-06,1.2645209730397084e-06,2.7842501684807507e-06,6.115839788675155e-06,0.00011924871483472007,1.1996890250472968e-05,0.00042355470787449164,0.0004017086170898196,0.005387616220362721,0.00013981538340340207,0.00621369737294144,0.005142646377577409,0.17514222643920815,0.006954372690200264,8.235593132168784e-09,1.2432963027490924e-07,3.841809826409816e-06,2.3585269675029263e-06,2.6321015257414864e-08,3.3824482457254485e-07,1.918851434775736e-05,1.616582549079912e-05,1.063586914585813e-08,3.46827857008083e-08,2.1118997815675803e-06,6.358511242090678e-08,440.5951511859894,59,0
79,625,31.243342354360596,3.7806792582556437,3.9999999999999996,2.2919255386259834,1.9999999999999998,3.6261148409164257,3.9999999999999996,54.46761442310411,75.00000000000001,5.702641463020769,47.51348884395221,50.00000000000001,50.00000000000001,31.243342305310566,3.7806804322561405,3.9999999999999996,2.291921193702915,1.9999999999999998,3.6261166140847676,3.9999999999999996,54.46772141099188,75.00000000000001,5.7026139424395925,47.51350107030227,50.00000000000001,50.00000000000001,75816.2075234154,205830.27865682775,10389.94697332634,152056.37264587768,287820.4072780494,444.36360071772896,144.58434011093465,20841.821904474768,11544.169632301862,3460.249017822007,936.7386753168082,111818.84242039133,26.796292498532807,15.020613192726431,1.6830440017310635,332.2414485557625,3749448.5852579353,42343.911896354955,121.81984149152538,91179.05194526473,297980.7889567318,21532.13795055163,970.9474301823598,6870.531773652666,5041564.2638346255,279596.3524086798,13252.43355311658,870832.1556940735,4.6784872034089e-09,8.084325488770884e-09,8.662405360760505e-06,1.2639625315359637e-06,2.730294173600046e-06,5.942194587436291e-06,0.0001175361631725389,1.1849878545305085e-05,0.00042417663578698877,0.0004021685846833126,0.005394646066272065,0.00014002817903100483,0.006213982680272251,0.0051417702494624,0.17513573593766438,0.006954596048515948,9.056682990603453e-09,1.3125597518274432e-07,4.4680829434846e-06,2.3797060381815047e-06,2.6301748857293006e-08,3.378595167190017e-07,1.9172318066783146e-05,1.6154198004161175e-05,1.062811439973509e-08,3.465762467300065e-08,2.1103540494067886e-06,6.353836292490586e-08,502.00797271728516,51,0
131,621,31.2713120497598,3.780677152648301,3.9999999999999996,2.2919269505723108,1.9999999999999998,3.899567391576597,3.9999999999999996,54.464911447300295,75.00000000000001,5.703443560831877,48.68542827873063,50.00000000000001,50.00000000000001,31.2713120497598,3.780677152648301,3.9999999999999996,2.2919269505723108,1.9999999999999998,3.899567391576597,3.9999999999999996,54.464911447300295,75.00000000000001,5.703443560831877,48.68542827873063,50.00000000000001,50.00000000000001,75795.86751391336,205812.21889942532,10389.485592431729,152049.2043667873,302975.35077574954,589.9275222660858,163.28278680755201,24390.272816050347,11540.312894033546,3459.503602089003,936.5449066314086,111790.94711585416,26.791589641103776,15.015391954583732,1.6832010217524895,332.30894324092185,4470953.676416418,34088.96401097149,206.8374901056582,92376.1125092688,290999.501029553,21125.465813365532,957.4411711099611,6598.941657491375,5041510.861929077,279587.1426663494,13252.0536554063,870812.5921233553,4.678177477196317e-09,8.083761330517646e-09,8.662271092753536e-06,1.2639526858411188e-06,2.573019475282023e-06,5.474644528034959e-06,0.00011250686215297783,1.1446807998978723e-05,0.0004242883541214181,0.0004022681352280083,0.005396044265755442,0.000140069856419047,0.006214231254837338,0.005141731574934286,0.175140217174686,0.006954847420868307,8.404454584026331e-09,1.2576669808037406e-07,3.96748597081525e-06,2.3605597801775857e-06,2.6298868934457412e-08,3.3739950222435466e-07,1.9163638814586725e-05,1.6153070690434886e-05,1.0627359821108425e-08,3.465517866688494e-08,2.110202179128569e-06,6.353377995724986e-08,358.34133315086365,48,0
25,824,31.575094748149496,3.78042724750272,3.9999999999999996,2.293063809146863,2.0000001,3.866457177662101,2.1075632270024567,54.43090979959684,75.00000000000001,5.712451644706642,43.620115413849796,50.00000000000001,50.00000000000001,31.575093447206317,3.7804392138630467,3.9999999999999996,2.2930135708084314,1.9999999999999998,3.8664633178892855,2.1075610745540327,54.4311306395782,75.00000000000001,5.712479168206435,43.620403215447816,50.00000000000001,50.00000000000001,2822239.894701819,11154.354410806378,2476.047670713517,116129.07084038162,238562.63367596766,179.2662724119034,91.58247570940408,11151.090246183914,11465.331024427402,3439.85671988187,931.0138146646295,111072.3138707606,26.87417155628529,14.894079190461486,1.6765974596835131,333.8247785663781,892932.3207560405,139829.6732465943,109.09823051199598,100832.8063558525,187635.53301838817,36352.33302940089,1327.2318361842335,38436.69644748632,1842011.7078155624,688429.8784363326,23903.348194197086,1163739.3918130947,7.48404802465218e-09,8.30985499709573e-09,1.0113400764647493e-05,1.3814434801983942e-06,3.1936585656176682e-06,7.791183351209514e-06,0.00013115875915074363,1.3153238116098234e-05,0.0004270094075109837,0.000404087310143701,0.005426200913683745,0.00014097967790433922,0.006213756364532447,0.0051354330334574105,0.1750857466647052,0.006954878649114634,9.351001493490948e-09,1.3167388674946788e-07,4.775468703760242e-06,2.380555041510622e-06,2.627901554870803e-08,3.4523220857651867e-07,1.9310090944592806e-05,1.608426193294918e-05,9.755330040361207e-09,3.286274632572017e-08,1.9381253802637032e-06,5.6845424164530174e-08,513.0124344825745,69,0
58,832,31.630833647657315,3.7803761681553514,3.9999999999999996,2.293248261920288,1.9999999999999998,2.191884732763,2.2060459420563543,54.43238052696236,75.00000000000001,5.7121104672509695,43.94269846295259,50.00000000000001,49.99999879727639,31.630833524565077,3.7803761681553514,3.9999999999999996,2.293248261920288,1.9999999999999998,2.191884732763,2.2060459420563543,54.43238052696236,75.00000000000001,5.712111669974588,43.94269846295259,50.00000000000001,50.00000000000001,3443456.561553293,7134.351256311379,2930.6971373060906,121374.69453404598,242548.296078481,188.64863058673524,95.33503589198132,11832.700785348903,11458.730931979379,3437.864641292301,930.424428242012,110998.56972630414,26.906696823858084,14.904512997700223,1.6705646976188793,334.71995654181643,123842.54200513015,296944.41152516013,2770.458949434017,101919.58318602927,151060.89722878975,34997.836287777915,1290.025231786123,36098.732251167276,1859355.1094058626,651667.9566497311,22935.27111676513,1119369.8699595048,9.82964666763622e-09,8.661476285528758e-09,1.1784522355083766e-05,1.566562007530938e-06,3.1569371367088563e-06,7.618059190940169e-06,0.00013009886790591238,1.3040072687049304e-05,0.00042725223471292746,0.00040420948670948873,0.005428512610315775,0.00014105122794829417,0.006213552374821034,0.0051344314236596595,0.1750835678748843,0.006954571442228346,9.85675898128889e-09,1.3809457661993787e-07,5.123821571611846e-06,2.3976555586591173e-06,2.633910292019077e-08,3.4798159308347947e-07,1.9375746332355228e-05,1.6073559851755362e-05,9.940883939207663e-09,3.3471874712323464e-08,1.973169807240918e-06,5.817440208334752e-08,476.5888912677765,64,0
72,755,31.65803172370963,3.7802928357131718,3.9999999999999996,2.2934113417073068,1.9999999999999998,3.973392666166297,2.149048299489897,54.441792727776786,75.00000000000001,5.709577870782806,46.77018849632753,50.00000000000001,50.00000000000001,31.65803172370963,3.7802928357131718,3.9999999999999996,2.2934113417073068,1.9999999999999998,3.973392666166297,2.149048299489897,54.441792727776786,75.00000000000001,5.709577870782806,46.77018849632753,50.00000000000001,50.00000000000001,3092502.268492263,7086.031867812653,2665.7851664022483,118395.12472936892,278155.40039482655,366.6919876247617,133.01710581171432,18721.709594991742,11459.077649056986,3438.144924639887,930.4207066979536,110996.88100510245,26.89659007407718,14.905108678630643,1.6685411101625611,335.1819618206016,1069463.5442709592,130021.45365284209,105.46877143760528,101249.27322491162,186087.50653207474,34076.92644751456,1265.883062402916,35822.34128993073,1848587.6930279962,672813.0174282779,23492.30157593657,1144810.2907471375,8.343811355601322e-09,8.419064766635294e-09,1.0778370809872151e-05,1.4556669106219408e-06,2.8143519738138007e-06,6.23279165423685e-06,0.00011996436278422762,1.205160893977593e-05,0.0004273123420466044,0.00040419248994087216,0.005428300726858233,0.0001410486136825227,0.006213821051539552,0.00513447229430382,0.17509830950590186,0.0069543547578130565,9.137934427625594e-09,1.2947875495765542e-07,4.576040813463058e-06,2.3703352151556062e-06,2.6282633241396912e-08,3.449775520030367e-07,1.929723982320642e-05,1.6068753164042637e-05,9.82745360346296e-09,3.310134196909096e-08,1.9517554832829222e-06,5.7371795478852636e-08,579.2591307163239,59,0
42,814,31.661181551950342,3.780335651053713,3.9999999999999996,2.2933143836529544,1.9999999999999998,3.991814435759778,2.029430868449874,54.436138296171144,75.00000000000001,5.711288304001287,47.04287229325553,50.00000000000001,50.00000000000001,31.66118151698321,3.780335651053713,3.9999999999999996,2.2933143836529544,1.9999999999999998,3.991814435759778,2.0294309684498737,54.43613709344752,75.00000000000001,5.711288304001287,47.04287229325553,50.00000000000001,50.00000000000001,2302366.833104704,25009.102851489002,2127.7805775462484,111682.44250963075,281582.3450202608,392.93477196337074,137.03915895381056,19469.60165952999,11456.103522409623,3437.4517259388967,930.286062204894,110978.13139531748,26.911369285751316,14.92004933155615,1.6659020949894776,335.54667554253933,1025763.6041022071,139848.45133145794,110.89211009628136,102897.25247893523,238836.88143933448,35337.90587900346,1301.8177348227796,38291.835149053884,1837057.779798742,719246.2511655965,24712.880549862784,1201938.606617087,6.205586654027633e-09,8.165009750660948e-09,8.937052522640577e-06,1.2465546356454926e-06,2.7793876950741645e-06,6.112986283868883e-06,0.00011888547677765898,1.1956470731210649e-05,0.00042732595140585123,0.0004042497083039483,0.005429017137174148,0.0001410682316962802,0.006213947769598266,0.005134320322881021,0.1751008228267707,0.00695467369444482,9.003894971260978e-09,1.2843014429285874e-07,4.5027991382739105e-06,2.3654866769022396e-06,2.6187867880751416e-08,3.4091530447777266e-07,1.919532944270453e-05,1.6069741349351812e-05,9.591476220642758e-09,3.230775418209549e-08,1.9065808847970078e-06,5.568454845104009e-08,470.2265236377716,63,0
152,793,31.666078223939433,3.780366171472644,3.9999999999999996,2.293208921642885,1.9999999999999998,3.7561974740756305,2.3004637326842086,54.44513795290547,75.00000000000001,5.708618148311913,45.862447057794874,50.00000000000001,49.99999879727639,31.666078133121808,3.7803662442363386,3.9999999999999996,2.2932084626395084,1.9999999999999998,3.7561977967775446,2.300463222205505,54.44517073863295,75.00000000000001,5.708610354039977,45.862451813823405,50.00000000000001,50.00000000000001,3945606.794353189,28431.14881798173,3378.900925115589,126053.5390676159,266615.7889351363,290.8344442853727,120.08670653633051,16332.064331063459,11472.633127089164,3441.1125025676893,931.2754643391663,111113.56693555215,26.909902362148863,14.934530970767613,1.668100086566588,334.93530749914106,865911.9166482234,128929.87836060517,98.6223896699425,97353.03901474335,125677.33601565211,32888.28894276265,1232.855341341147,33098.131251348605,1886825.0889180342,618367.5342937465,22057.593871073183,1080349.6099073777,1.3312062633080033e-08,9.401184354350418e-09,1.3618576580311764e-05,1.7625937813961565e-06,2.931916343913978e-06,6.6570316343201e-06,0.0001235604013230153,1.2382038808067677e-05,0.00042681953511177037,0.00040385294211381704,0.005423050811617605,0.00014088853189662251,0.006213506642319911,0.00513520285727678,0.1750958729652405,0.0069542690752609744,9.745952584364945e-09,1.350032785367947e-07,5.055235019374021e-06,2.397784950752255e-06,2.641791065512197e-08,3.5000458514056485e-07,1.9436595291836802e-05,1.607974134700543e-05,1.012338100667483e-08,3.405228312096579e-08,2.007201328155713e-06,5.946211585947477e-08,456.4162595272064,61,0
